     70 -9.61620658e-01 -9.60445389e-01
     71 -9.59119448e-01 -9.60426714e-01
     72 -9.65331350e-01 -9.60494834e-01
     73 -9.61145494e-01 -9.60503747e-01
     74 -9.57534907e-01 -9.60463628e-01
     75 -9.56720307e-01 -9.60413717e-01
     76 -9.58107441e-01 -9.60383371e-01
     77 -9.66364375e-01 -9.60461046e-01
     78 -9.57322510e-01 -9.60420809e-01
     79 -9.52928783e-01 -9.60325973e-01
     80 -9.60940487e-01 -9.60333655e-01
     81 -9.54808445e-01 -9.60265442e-01
     82 -9.58522046e-01 -9.60244181e-01
     83 -9.61446756e-01 -9.60258670e-01
     84 -9.57295968e-01 -9.60223400e-01
     85 -9.61014271e-01 -9.60232704e-01
     86 -9.56398066e-01 -9.60188115e-01
     87 -9.58614084e-01 -9.60170023e-01
     88 -9.61484412e-01 -9.60184959e-01
     89 -9.60995097e-01 -9.60194062e-01
     90 -9.55945143e-01 -9.60146852e-01
     91 -9.61332013e-01 -9.60159875e-01
     92 -9.66867851e-01 -9.60232788e-01
     93 -9.59695804e-01 -9.60227014e-01
     94 -9.62474336e-01 -9.60250922e-01
     95 -9.56088404e-01 -9.60207106e-01
     96 -9.62669590e-01 -9.60232757e-01
     97 -9.57356856e-01 -9.60203108e-01
     98 -9.61441442e-01 -9.60215744e-01
     99 -9.52234384e-01 -9.60135125e-01
    100 -9.66801360e-01 -9.60201787e-01
    101 -9.64050341e-01 -9.60239891e-01
    102 -9.59675804e-01 -9.60234361e-01
    103 -9.66167841e-01 -9.60291968e-01
    104 -9.61224596e-01 -9.60300935e-01
    105 -9.52232117e-01 -9.60224089e-01
    106 -9.62096405e-01 -9.60241753e-01
    107 -9.60436425e-01 -9.60243572e-01
    108 -9.55301241e-01 -9.60197810e-01
    109 -9.63672566e-01 -9.60229688e-01
    110 -9.53808457e-01 -9.60171313e-01
    111 -9.57175718e-01 -9.60144326e-01
    112 -9.59355102e-01 -9.60137279e-01
    113 -9.62090075e-01 -9.60154561e-01
    114 -9.60339070e-01 -9.60156179e-01
    115 -9.55504438e-01 -9.60115729e-01
    116 -9.61392569e-01 -9.60126737e-01
    117 -9.59200848e-01 -9.60118823e-01
    118 -9.62524608e-01 -9.60139211e-01
    119 -9.53535497e-01 -9.60083718e-01
    120 -9.57129121e-01 -9.60059096e-01
    121 -9.61258194e-01 -9.60069006e-01
    122 -9.66664629e-01 -9.60123068e-01
    123 -9.59700036e-01 -9.60119629e-01
    124 -9.60917919e-01 -9.60126067e-01
    125 -9.57598007e-01 -9.60105843e-01
    126 -9.62000928e-01 -9.60120883e-01
    127 -9.60682715e-01 -9.60125307e-01
    128 -9.60407435e-01 -9.60127511e-01
    129 -9.58412974e-01 -9.60114220e-01
    130 -9.58696379e-01 -9.60103313e-01
    131 -9.63153961e-01 -9.60126601e-01
    132 -9.58644793e-01 -9.60115375e-01
    133 -9.60310322e-01 -9.60116841e-01
    134 -9.58514398e-01 -9.60104882e-01
    135 -9.56919071e-01 -9.60081284e-01
    136 -9.62086696e-01 -9.60096029e-01
    137 -9.57958757e-01 -9.60080429e-01
    138 -9.59622279e-01 -9.60077109e-01
    139 -9.58487885e-01 -9.60065676e-01
    140 -9.50389132e-01 -9.59996557e-01
    141 -9.62543824e-01 -9.60014623e-01
    142 -9.62779472e-01 -9.60034094e-01
    143 -9.58409580e-01 -9.60022734e-01
    144 -9.60075871e-01 -9.60023103e-01
    145 -9.65283341e-01 -9.60059380e-01
    146 -9.62945077e-01 -9.60079145e-01
    147 -9.57278596e-01 -9.60060094e-01
    148 -9.61580437e-01 -9.60070366e-01
    149 -9.60557702e-01 -9.60073637e-01
    150 -9.60437127e-01 -9.60076060e-01
    151 -9.57894352e-01 -9.60061612e-01
    152 -9.66627778e-01 -9.60104810e-01
    153 -9.57503424e-01 -9.60087808e-01
    154 -9.61495692e-01 -9.60096950e-01
    155 -9.60431949e-01 -9.60099111e-01
    156 -9.57174616e-01 -9.60080365e-01
    157 -9.61579547e-01 -9.60089914e-01
    158 -9.55607042e-01 -9.60061541e-01
    159 -9.60440345e-01 -9.60063923e-01
    160 -9.64994762e-01 -9.60094741e-01
    161 -9.59629548e-01 -9.60091852e-01
    162 -9.52874314e-01 -9.60047299e-01
    163 -9.65030055e-01 -9.60077868e-01
    164 -9.60179461e-01 -9.60078487e-01
    165 -9.56653706e-01 -9.60057731e-01
    166 -9.59613781e-01 -9.60055057e-01
    167 -9.59725483e-01 -9.60053083e-01
    168 -9.53969154e-01 -9.60016869e-01
    169 -9.61716707e-01 -9.60026928e-01
    170 -9.52209422e-01 -9.59980942e-01
    171 -9.58298478e-01 -9.59971103e-01
    172 -9.64465631e-01 -9.59997234e-01
    173 -9.69045472e-01 -9.60049536e-01
    174 -9.62013073e-01 -9.60060821e-01
    175 -9.64168128e-01 -9.60084291e-01
    176 -9.55440374e-01 -9.60057905e-01
    177 -9.55913009e-01 -9.60034488e-01
    178 -9.62325519e-01 -9.60047359e-01
    179 -9.62096857e-01 -9.60058809e-01
    180 -9.66081069e-01 -9.60092266e-01
    181 -9.58801186e-01 -9.60085133e-01
    182 -9.56720383e-01 -9.60066645e-01
    183 -9.60709285e-01 -9.60070157e-01
    184 -9.56756516e-01 -9.60052148e-01
    185 -9.54403142e-01 -9.60021613e-01
    186 -9.53715568e-01 -9.59987709e-01
    187 -9.59164166e-01 -9.59983305e-01
    188 -9.57213605e-01 -9.59968573e-01
    189 -9.59672592e-01 -9.59967007e-01
    190 -9.68712985e-01 -9.60013038e-01
    191 -9.57835001e-01 -9.60001635e-01
    192 -9.59534799e-01 -9.59999203e-01
    193 -9.61447945e-01 -9.60006710e-01
    194 -9.65278932e-01 -9.60033886e-01
    195 -9.60652073e-01 -9.60037056e-01
    196 -9.62588263e-01 -9.60050073e-01
    197 -9.64594997e-01 -9.60073143e-01
    198 -9.54477873e-01 -9.60044884e-01
    199 -9.63986232e-01 -9.60064690e-01
    200 -9.61030047e-01 -9.60069517e-01
