1.000000e+00  9.992769e-01  1.566909e-03
1.100000e+00  -2.967445e-02  1.449076e+01
1.200000e+00  -1.158874e-01  1.308114e+01
1.300000e+00  -1.944717e-03  1.218835e+01
1.400000e+00  -4.511102e-02  1.122354e+01
1.500000e+00  -4.288296e-02  1.038300e+01
1.600000e+00  -9.982742e-03  9.629946e+00
1.700000e+00  1.739721e-03  8.913300e+00
1.800000e+00  -3.562412e-04  8.232571e+00
1.900000e+00  1.581815e-03  7.580934e+00
2.000000e+00  1.154693e-02  6.949586e+00
2.100000e+00  6.277691e-03  6.342740e+00
2.200000e+00  2.885150e-04  5.758360e+00
2.300000e+00  -2.068975e-03  5.198081e+00
2.400000e+00  9.020575e-04  4.677284e+00
2.500000e+00  1.877987e-04  4.193961e+00
2.600000e+00  -2.898800e-04  3.745825e+00
2.700000e+00  -3.413650e-04  3.350825e+00
2.800000e+00  -9.517325e-04  2.996876e+00
2.900000e+00  -1.490170e-03  2.677709e+00
3.000000e+00  -9.060300e-04  2.405860e+00
3.100000e+00  1.864779e-03  2.164499e+00
3.200000e+00  -1.136015e-03  1.954937e+00
3.300000e+00  -2.200213e-04  1.771468e+00
3.400000e+00  1.146886e-03  1.612234e+00
3.500000e+00  9.686250e-06  1.473653e+00
3.600000e+00  -1.349787e-04  1.352841e+00
3.700000e+00  -6.864075e-04  1.244399e+00
3.800000e+00  -7.024975e-04  1.150325e+00
3.900000e+00  -1.600842e-03  1.067765e+00
4.000000e+00  2.149612e-04  9.935165e-01
4.100000e+00  6.213988e-04  9.261329e-01
4.200000e+00  -8.939125e-04  8.689517e-01
4.300000e+00  -4.666763e-04  8.152676e-01
4.400000e+00  -6.072937e-04  7.673787e-01
4.500000e+00  -2.695200e-04  7.243379e-01
4.600000e+00  7.570338e-04  6.857278e-01
4.700000e+00  2.039700e-04  6.495987e-01
4.800000e+00  7.777687e-04  6.174642e-01
4.900000e+00  -4.544075e-04  5.878904e-01
5.000000e+00  1.455975e-04  5.604173e-01
