      0  1.95433324e+00  -1.41601714e+00  1.87549125e+00
      0  -1.08144060e+01  -1.71903493e+00  -7.85792205e+00
      0  7.49735474e-01  -1.01968251e+01  -2.74875758e+00
      0  1.73947784e+00  -1.11384560e+01  1.18420347e+00
      0  1.14901823e+01  1.03775517e+01  -1.48912122e+00
      0  1.28089093e+01  -1.60676349e+00  -1.50209799e+01
      0  -1.42003335e+00  -1.90054965e+00  -1.08450337e-01
      0  -9.11729966e+00  6.24576170e+00  5.68001036e+00
      0  9.39331526e+00  -1.65192374e+00  -1.23262937e+00
      0  3.35559857e+00  -1.89605631e+00  -6.20820999e-01
      0  4.29289054e+00  1.42369138e+01  4.17119037e+00
      0  -3.82652577e-01  3.21838347e+00  -5.28037366e-01
      0  -1.41450087e+01  -9.54028834e+00  -8.55858429e+00
      0  1.28645293e+01  -4.01054121e+00  2.55111423e+00
      0  -3.09284224e+00  1.06534088e+01  1.02657691e+01
      0  -9.13208105e+00  -1.36236390e+01  -1.26396436e+01
      0  4.62013088e-02  -9.78228076e+00  -1.77722130e+01
      0  -1.44666590e+01  -1.15204150e+01  -7.99654020e+00
      0  4.84625456e-01  4.66607401e-01  4.17243035e+00
      0  9.60771546e-01  1.23719929e+01  -1.22482510e+01
      0  9.34895631e+00  -8.99153407e+00  -8.37606009e+00
      0  -7.26446640e+00  -1.22023769e+01  -1.23322915e+01
      0  -1.90295075e+00  -6.74567161e+00  8.67915412e+00
      0  9.74019838e+00  7.39040692e+00  2.72561508e+00
      0  1.27670015e+00  -4.18186521e+00  1.04159528e+01
      0  7.50775267e+00  5.06234892e+00  -6.49018482e+00
      0  1.16092859e+01  -5.98360064e+00  -6.52844048e+00
      0  7.93689994e+00  1.01285878e+01  -7.53384965e+00
      0  -6.56160794e+00  -5.96421944e+00  -8.31587798e+00
      0  -4.62341640e+00  -6.85072239e+00  -3.40566636e+00
      0  -1.10611617e+01  1.02195876e+01  -7.43785008e+00
      0  -4.36075784e+00  6.69708601e+00  4.47335796e+00
      0  -9.84214272e-01  -1.02867607e+01  9.57044806e+00
      0  -8.30124606e+00  -1.30766931e+00  -1.94344625e+01
      0  2.72371268e-01  -1.03987139e+01  1.29536967e+01
      0  -1.23808589e+01  6.35981453e+00  1.05270310e+00
      0  -1.34805327e+01  5.04285649e+00  7.12821880e+00
      0  9.23243240e+00  -7.00957707e+00  -4.43071323e-01
      0  -6.44790256e+00  8.51380612e+00  8.71401653e+00
      0  -1.01411222e+01  -1.45074229e+01  6.87218923e+00
  10000  8.25259396e+00  5.42558998e+00  -1.02173033e+01
  10000  4.22634458e+00  6.45052167e+00  7.53711061e+00
  10000  -1.48027418e+00  8.20985189e+00  6.43677023e+00
  10000  9.21155774e+00  1.50992678e+00  7.06523694e+00
  10000  1.23231723e+01  4.74073641e+00  -2.81503710e+00
  10000  5.22201316e+00  7.33444311e+00  1.27588171e+00
  10000  -2.11015604e+00  5.89150350e+00  1.39581932e+01
  10000  -7.00503368e+00  -1.87492656e+00  1.42950486e+01
  10000  -1.05429629e+01  -2.68748013e+00  7.46129760e-01
  10000  1.44571247e+01  6.87040988e+00  -6.15284923e+00
  10000  -1.29527614e+01  3.22612268e+00  -2.54749323e+00
  10000  -1.62749638e+00  3.59480313e+00  -4.87827396e+00
  10000  -9.37753608e+00  6.70645114e+00  1.33295994e+01
  10000  -5.04079938e-01  -1.36397771e+01  2.55479774e+00
  10000  -1.35878002e+01  -4.46723321e+00  3.77546587e+00
  10000  -1.15425776e+01  -1.12490515e+01  5.87293735e-02
  10000  -1.70946768e+01  -5.46921643e-01  -6.58950059e+00
  10000  -1.31422307e+01  -1.20255054e+00  -1.11982154e+01
  10000  -1.14511523e+01  -1.05518424e+01  8.55511596e+00
  10000  4.39366944e+00  1.10766295e+01  9.88483055e+00
  10000  -8.19027657e+00  9.36316214e-01  -4.40418223e+00
  10000  1.41543746e+00  9.33033234e+00  -8.20057427e+00
  10000  -7.14402864e+00  -1.13347417e+01  6.38427462e+00
  10000  -3.18318626e-01  -3.78638098e+00  -2.49891836e+00
  10000  -1.14056370e+00  -1.18913971e+01  1.89156724e+00
  10000  3.84468010e-01  1.02883781e+01  -3.44299359e+00
  10000  -7.09037010e+00  -9.58876378e+00  -3.62061018e-01
  10000  2.01972774e+00  -4.78859612e+00  1.21194951e+01
  10000  -6.70593524e-01  9.70164979e-02  -4.91077213e+00
  10000  9.60912196e+00  -1.38574981e+01  2.82596235e+00
  10000  7.44684775e+00  -2.62351017e+00  3.85561490e+00
  10000  -1.42646399e+01  -2.23372665e+00  -6.02546774e+00
  10000  -9.19404563e+00  5.40981477e+00  7.80744250e+00
  10000  2.29164654e+00  -5.67987960e+00  1.42223355e+01
  10000  1.38679797e+01  -4.36899549e+00  -4.00922971e+00
  10000  -2.88371518e-01  1.39768818e-01  2.83009526e-01
  10000  -6.81251321e+00  1.20578414e+01  3.33182604e+00
  10000  4.03611768e+00  -6.07288743e-01  2.52332122e+00
  10000  2.62511384e+00  -1.54640056e+00  -1.28392869e+01
  10000  2.13352965e+00  1.28864435e+01  -2.85411820e-01
  10000  8.08574405e+00  -8.16483968e+00  -1.62747956e+00
  10000  5.35026359e+00  -9.50251975e+00  -5.68126065e+00
  10000  -1.36211602e+01  -9.69450527e+00  -4.59541369e+00
  10000  8.05802073e+00  1.00077338e+01  -4.49797938e+00
  10000  7.83886691e-01  6.95380572e+00  3.70166929e+00
  10000  1.20872739e+01  -7.31196028e+00  1.14694339e+00
  10000  1.12436776e+01  9.39338393e+00  4.26533220e+00
  10000  8.96092877e+00  8.63005595e+00  -1.84361079e+01
  10000  -1.05770060e+00  4.87771325e+00  -9.31830208e-01
  10000  8.34517446e+00  1.17260570e+01  9.88899763e+00
  10000  9.61276951e+00  3.35696699e+00  -8.15930861e-01
  10000  9.00453798e+00  -4.32528858e-01  7.30468768e+00
  10000  -1.75917374e+00  -4.43424542e+00  -1.17699987e+01
  10000  -2.63609225e+00  7.31913519e+00  1.32057585e+01
  10000  8.31102982e-02  9.10355441e-03  3.56301845e+00
  10000  1.04219770e+01  1.18084269e+01  5.79977212e+00
  10000  2.27624915e+00  -7.86615211e+00  -1.06384600e+01
  10000  1.02692523e+00  2.42309989e-01  3.04533047e-01
  10000  -5.98751364e+00  4.70410725e+00  1.06834737e+01
  10000  7.11764860e+00  1.87535917e+01  -1.02584811e+01
  10000  1.65438329e+00  1.57401492e+00  3.08050435e+00
  10000  1.19633371e+00  1.46036295e+01  1.20561639e+01
  10000  6.02345668e+00  -7.27781528e+00  6.26604467e+00
  10000  -5.90699561e+00  3.92822998e+00  -1.27153194e+01
  10000  7.59369334e+00  8.17353625e+00  -1.02646607e+00
  10000  -1.22159142e+01  -9.81516586e+00  -1.10820651e+01
  10000  -9.99283707e-01  5.30842257e+00  -9.60980140e+00
  10000  8.23304559e+00  -8.20939675e+00  7.48185638e+00
  10000  1.22052026e+00  4.78576311e-01  -3.54117472e+00
  10000  1.17481075e+01  -1.20927657e+01  -3.08013571e+00
  10000  -3.35707485e+00  1.30288579e+01  -1.40370769e+01
  10000  2.65642616e+00  9.02051269e+00  1.46687466e+01
  10000  1.97762353e+00  1.45530695e+01  1.45885039e+00
  10000  4.99906700e+00  -9.25978885e+00  1.77354667e+00
  10000  6.89281488e-01  3.45174741e+00  -8.60080219e+00
  10000  5.88309990e+00  -9.92702335e+00  8.36899303e+00
  10000  -1.04098004e+01  1.19582517e+01  -8.27968163e+00
  10000  -9.35266957e+00  1.74156737e+00  1.25424624e+01
  10000  -8.39730201e+00  -8.69454508e+00  -2.41635655e-01
  10000  -6.51354965e+00  4.43356739e+00  9.15386866e+00
  10000  3.80917631e+00  1.32751125e+00  -1.02258687e+01
  10000  -1.37245778e+01  -1.25986822e+01  -6.07151383e+00
  10000  8.85972464e+00  3.43549554e+00  1.25567827e+01
  10000  1.53577001e+00  -1.00167740e+01  -5.20266049e+00
  10000  8.23273908e+00  -6.43798725e+00  3.41978356e+00
  10000  3.44877565e+00  -1.32626244e+00  1.37093682e+00
  10000  -7.59226380e+00  3.43415836e+00  -2.95782017e+00
  10000  3.99007009e+00  1.77352995e+01  -1.01337777e+01
  10000  -3.91041649e-01  1.31392367e+01  6.13441414e+00
  10000  6.32853038e+00  1.27116407e+00  -5.58451841e+00
  10000  8.74998481e+00  -6.75517868e+00  -2.32715010e+00
  10000  -1.45274632e+00  -4.96605798e+00  -1.42611880e+01
  10000  -1.25608705e+00  9.44962574e+00  7.07756349e+00
  10000  -9.61014447e+00  -1.23763775e+01  4.69415731e+00
  10000  -1.39795527e+01  7.12584276e+00  2.00416322e+00
  10000  -5.65799550e+00  -6.92375201e-01  -5.85510271e+00
  10000  -2.50748426e+00  2.25452391e+00  -2.13026996e-01
  10000  -5.86269339e+00  -6.41914711e+00  8.88913925e+00
  10000  6.64284709e+00  7.73996651e+00  -3.46921779e-01
  10000  -1.57462587e+00  -2.64315809e+00  2.21273219e+00


  20000  -9.68406129e+00  1.83504432e+01  -1.19138486e+01
  20000  -9.49736336e+00  2.30510321e+01  -1.26199119e+01
  20000  -2.38310357e-01  -5.77228178e+00  7.37264810e+00
  20000  -2.58885743e+00  -9.77745767e+00  3.76761355e+00
  20000  1.49400854e+00  1.55103888e+00  1.16790571e+01
  20000  3.91041180e+00  2.45958346e+00  -1.14663963e+01
  20000  1.55002713e+01  3.13317522e+00  -3.09331093e+00
  20000  -1.68415025e+01  1.90850286e+00  -6.26143739e+00
  20000  -1.40098129e+01  7.62725822e+00  5.90248899e+00
  20000  4.06189356e+00  -1.25670915e+01  2.06113765e+00
  20000  -7.55570741e+00  -3.57182441e+00  -6.55875773e+00
  20000  1.11062172e+01  -2.79393582e+00  1.24869215e+01
  20000  2.75493943e+00  -1.31563743e+01  6.06070186e+00
  20000  -1.10260580e+01  6.10068345e+00  -1.01177651e+01
  20000  -8.61474622e+00  1.67957568e+00  -7.64829058e+00
  20000  -1.85926622e+00  -2.00672903e+00  3.11643183e+00
  20000  -9.67028898e+00  -1.55895399e+00  -6.71726314e+00
  20000  1.26543731e+00  -6.57459279e+00  9.28993117e+00
  20000  -1.06710583e+01  6.41445602e+00  -4.49854339e+00
  20000  1.34404034e+01  -8.17818915e+00  -3.47457638e+00
  20000  -2.11837669e+00  -7.16091302e+00  -1.28820103e+01
  20000  -1.17076874e+01  1.01040362e+01  4.76763098e+00
  20000  -1.61004846e+01  1.78797326e+00  2.12406828e+00
  20000  -4.61714808e+00  1.47320142e+01  1.50068867e+00
  20000  1.89766309e+01  6.40606394e+00  -4.58078145e+00
  20000  -8.11898797e-01  4.37211415e+00  -2.04151790e+00
  20000  2.67924965e-01  -5.30974087e+00  1.49138301e+01
  20000  -9.64483370e-02  -9.52312423e+00  1.00703078e+01
  20000  2.39374072e+00  2.58754818e+00  1.17574536e+01
  20000  -1.01484019e+00  -1.61178975e+01  7.43272168e+00
  20000  -1.17964502e+01  7.09894734e+00  8.33749931e-01
  20000  -2.60807890e+00  5.03780188e+00  8.29633071e+00
  20000  -2.39126059e+00  2.44040677e+00  -3.64727936e-01
  20000  1.37428334e+01  4.29114172e-01  -1.48960246e+00
  20000  -1.04401281e+01  -8.83414566e-01  1.43225852e+01
  20000  -8.48047399e+00  -7.69479028e+00  5.44447094e-01
  20000  -8.63396687e+00  6.65524037e+00  -1.56601179e+01
  20000  4.23091099e-01  6.36598212e+00  -6.89698364e+00
  20000  1.19657063e+01  -4.57884390e+00  5.52058397e+00
  20000  -3.79735869e+00  -5.84312359e+00  7.17783574e+00
  20000  -7.95517456e+00  -1.02222208e+01  -1.88054921e+00
  20000  -5.65947616e-01  7.31043968e+00  -4.19689914e+00
  20000  1.05633848e+01  6.61235503e+00  6.85047210e+00
  20000  5.00464212e+00  -6.37326439e+00  1.22211880e+01
  20000  -6.95311274e+00  6.90647685e+00  -6.53715609e+00
  20000  -2.26119711e+00  -1.09664739e+01  3.35905279e+00
  20000  -2.95640396e+00  7.30366062e+00  1.09219367e+01
  20000  -2.12645553e+00  -6.85489270e+00  -1.48497669e+01
  20000  -1.48197410e+00  2.66288319e+00  -2.74006212e+00
  20000  -4.77666983e+00  -7.23197610e+00  1.25086249e+01
  20000  -4.18296030e-01  5.18073118e+00  -1.90702582e+00
  20000  9.93883445e+00  -3.41011298e+00  4.45402779e+00
  20000  -4.99953937e+00  -1.49730651e+01  -4.91078667e+00
  20000  9.45847642e+00  -7.16229948e-01  -1.37141229e+01
  20000  -1.06904137e+01  -8.93999773e-01  9.96123802e+00
  20000  -9.83180055e+00  7.42513503e+00  -7.42451905e-01
  20000  -9.13869972e+00  7.23282395e+00  -5.86316118e+00
  20000  8.02672584e+00  2.12951069e+00  6.87489220e+00
  20000  -9.75225498e+00  -2.72135859e+00  9.53089351e+00
  20000  -9.10357267e-01  -2.55691566e+00  9.03153824e+00
  20000  9.25031594e+00  2.71582040e+00  9.64924158e+00
  20000  3.05351121e+00  1.73341818e+00  1.17466313e+01
  20000  -6.13153087e+00  3.04379743e+00  -1.44444252e+01
  20000  -8.51481806e-01  -1.04576073e+01  9.72894400e+00
  20000  1.71278216e+01  -3.14233160e-01  2.49111046e+00
  20000  2.56358945e+00  8.13669534e-01  -2.59043317e+01
  20000  -8.29990736e-01  -8.97807658e+00  -1.17701743e+01
  20000  -1.00222960e+01  7.46567029e+00  -9.63612973e+00
  20000  1.33162905e+01  9.27737127e+00  1.56762297e+01
  20000  -7.31697150e+00  -1.13258940e+01  -2.01909820e+00
  20000  -3.56111639e+00  -2.54202757e+00  -3.57709214e-01
  20000  -1.35892028e+01  1.74819917e+01  2.10955925e+00
  20000  -8.49627832e-01  3.66167661e+00  -9.15277952e+00
  20000  -5.10143791e+00  -2.49139063e+00  8.29898184e+00
  20000  -1.55094291e+01  -2.85775383e+00  1.59951909e+00
  20000  -1.14854315e+01  2.41962576e+00  1.74463855e+01
  20000  -3.22203118e+00  3.17149360e+00  -9.89333278e+00
  20000  -1.93070992e+00  2.14324137e+00  -1.23801034e+01
  20000  -2.94958904e+00  8.59374844e-01  -1.07155336e+01
  20000  -2.32461850e+00  -1.21997193e+00  2.52350395e+00
  20000  -4.37924861e+00  8.31081454e+00  1.19399327e+01
  20000  -8.59023568e+00  9.57933305e+00  -6.80802928e+00
  20000  3.14166047e+00  -9.18929015e+00  -8.59372429e+00
  20000  -1.19844030e+01  -1.51475354e+01  -2.25624823e+00
  20000  1.37837786e+01  5.10084624e+00  -1.43246478e+01
  20000  -2.80097674e+00  -1.41398223e+01  4.10572080e-01
  20000  -3.91942572e+00  -1.15031486e+01  -5.98493208e+00
  20000  1.88850145e+00  -7.11359699e-01  -2.43012187e+00
  20000  -6.79500759e+00  3.04269801e+00  3.61464739e+00
  20000  1.73967610e+01  -5.67823579e+00  1.65249171e+00
  20000  -9.03367568e+00  1.15168111e+00  1.04240967e+01
  20000  -8.40805873e+00  2.27429925e+00  -1.83978772e+01
  20000  7.45928174e+00  7.93987091e+00  1.05208270e+01
  20000  -2.14250754e-01  -1.49474810e+00  -4.11484202e+00
  20000  9.83137272e+00  -6.93362541e+00  -1.53189188e+01
  20000  3.80868280e+00  -7.52284417e+00  -7.42427263e+00
  20000  2.41763342e+00  -2.30911429e+00  -1.11358696e+00
  20000  -1.11505294e+01  2.68303140e+00  3.02055327e+00
  20000  1.61951679e+01  -2.33255417e+00  4.87611453e+00
  20000  6.95688388e+00  1.58357972e+01  2.97746854e+00


