0.100000	1.299186
0.125000	1.062615
0.150000	0.908197
0.175000	0.801454
0.200000	0.724761
0.225000	0.668187
0.250000	0.625145
0.275000	0.592167
0.300000	0.566515
0.325000	0.546921
0.350000	0.532137
0.375000	0.520844
0.400000	0.512483
0.425000	0.506607
0.450000	0.502784
0.475000	0.500651
0.500000	0.500000
0.525000	0.500598
0.550000	0.502265
0.575000	0.504920
0.600000	0.508366
0.625000	0.512564
0.650000	0.517310
0.675000	0.522626
0.700000	0.528595
0.725000	0.534887
0.750000	0.541684
0.775000	0.548746
0.800000	0.556181
0.825000	0.563836
0.850000	0.572037
0.875000	0.580200
0.900000	0.588871
0.925000	0.597555
0.950000	0.606706
0.975000	0.615551
