-15423367472790634496.000000	-217779177398057566208.000000	-100560832099090694144.000000
-75310274888331165696.000000	-6385594647971889152.000000	-317755729018148093952.000000
-466847640972852985856.000000	-89469732854272360448.000000	-355686135795397165056.000000
-45353354911899713536.000000	-33292919618964291584.000000	-56993972476094447616.000000
-210404497823866290176.000000	-154327751141802115072.000000	-72951906009635356672.000000
-49712280799287443456.000000	-422765493026476261376.000000	-22930037920338280448.000000
-6484789288494956544.000000	-147610720258509242368.000000	-176351391258620461056.000000
-153442828999395901440.000000	-36504568894442176512.000000	-246103529315427680256.000000
-499654499486526341120.000000	-68579904729970114560.000000	-541708585041330700288.000000
-99213085930134962176.000000	-746038307510013657088.000000	-135605064833892876288.000000
-273013469474826747904.000000	-203418324086279897088.000000	-167317381512347779072.000000
-101420861298244059136.000000	-34909162129376411648.000000	-243594654887075381248.000000
-335164323009004568576.000000	-48811648834743566336.000000	-77017957183755649024.000000
-65751455047981465600.000000	-230282841221312282624.000000	-170491222980992958464.000000
-251153207989802893312.000000	-157819888032548913152.000000	-7429437452277776384.000000
-131248386348272320512.000000	-529472340038137151488.000000	-441166321494609887232.000000
-262691307089823793152.000000	-87810816098562998272.000000	-321296860147028590592.000000
-503905053109833957376.000000	-204143491587216769024.000000	-129968106212796923904.000000
-7911138993964580864.000000	-248167778833693409280.000000	-296226446921363881984.000000
-9640147416921407488.000000	-492169552090208665600.000000	-316221620026330841088.000000
-85434446015497240576.000000	-190932727438092795904.000000	-200801996585568305152.000000
-232275842386098126848.000000	-185401075642658717696.000000	-131462122612618952704.000000
-53229051148542935040.000000	-167290553428630044672.000000	-232607578238337679360.000000
-15730844799986565120.000000	-209080333980303097856.000000	-132793182593111556096.000000
-217709054944484524032.000000	-58376968987836678144.000000	-375703017657942933504.000000
-30108388698273873920.000000	-50354839792606248960.000000	-374442783818465148928.000000
-31883959239643758592.000000	-109756179783576715264.000000	-131064662353317462016.000000
-24480874882060517376.000000	-83878109296612868096.000000	-5224624168493907968.000000
-140266906174732894208.000000	-136495159078996148224.000000	-131248562270132764672.000000
-475464539988012564480.000000	-510217762781268017152.000000	-209509565727600803840.000000
-61947342727969505280.000000	-288967770221949485056.000000	-118789529822872731648.000000
-47392091362354528256.000000	-27354134060927549440.000000	-479120618460507275264.000000
-306740170620204482560.000000	-42725174675840696320.000000	-51189615408692854784.000000
-116196591133507190784.000000	-430048411758259863552.000000	-26755487362998861824.000000
-27576459710110367744.000000	-222513129109493645312.000000	-99289075377753817088.000000
-164156012903608090624.000000	-13443444998817185792.000000	-186190050002378686464.000000
-181864711996196257792.000000	-107641088847642624000.000000	-140302451186635636736.000000
-56226764048557932544.000000	-73154084207750807552.000000	-516821024997411651584.000000
-20486940675606052864.000000	-127920384553319923712.000000	-38777677243473723392.000000
-264593673312108806144.000000	-354267783387752169472.000000	-280036569210920370176.000000
-58704597064634859520.000000	-39119933222967836672.000000	-207809720751059107840.000000
-441458738811040169984.000000	-220664366278085967872.000000	-417094194458221608960.000000
-220006524073141075968.000000	-145489480853552627712.000000	-168175158911687458816.000000
-643155544347571650560.000000	-178841125388556435456.000000	-186617839190420750336.000000
-360990883575230365696.000000	-341138629389688242176.000000	-316401095508355973120.000000
